date,date_number,country,state,fips,total_confirmed,total_deaths,total_recovered,total_hospitalized,total_tested,active,tests_rate,hospitalize_rate,mortality_rate,incident_rate
2020-06-23,72,US,New Hampshire,33.0,5571,343,4290.0,558.0,108876.0,938.0,8007.289784373297,10.016155088852988,6.156883862861246,409.71941831756897
2020-06-23,72,US,New Jersey,34.0,169734,13025,29517.0,19512.0,1283451.0,127192.0,14449.713415272583,11.495634345505321,7.6737719019171164,1910.9476379136227
2020-06-23,72,US,New Mexico,35.0,10838,476,4742.0,1754.0,298076.0,5620.0,14215.560734804792,16.183797748662116,4.391954235098726,516.8757204330919
2020-06-23,72,US,New York,36.0,389085,31232,69710.0,89995.0,3500808.0,288143.0,17995.718110427188,23.12990734672373,8.02703779379827,2000.0708353601688
2020-06-23,72,US,North Carolina,37.0,54639,1296,36921.0,,773828.0,16422.0,7378.163637896111,,2.3719321363860977,520.9626467522571
2020-06-23,72,US,North Dakota,38.0,3320,78,3008.0,218.0,97553.0,234.0,12801.18940453664,6.566265060240964,2.3493975903614457,435.66009064879233
2020-06-23,72,US,Northern Mariana Islands,69.0,30,2,19.0,,8217.0,9.0,14900.986508051648,,6.666666666666668,54.403017554040325
2020-06-23,72,US,Ohio,39.0,46127,2735,,7379.0,670437.0,43392.0,5735.574167386711,15.997138335465126,5.9292821991458355,394.6154964881813
2020-06-23,72,US,Oklahoma,40.0,11031,371,7888.0,1288.0,295057.0,2772.0,7456.637918246052,11.676185295984045,3.363249025473665,278.77383988914755
2020-06-23,72,US,Oregon,41.0,7274,192,2604.0,983.0,210712.0,4478.0,4995.854411974952,13.513885070112732,2.639538080835853,172.46215209720285
2020-06-23,72,US,Pennsylvania,42.0,87208,6464,64502.0,,679103.0,16242.0,5304.667891840871,,7.41216402164939,681.2066468733882
2020-06-23,72,US,Puerto Rico,72.0,6685,149,,,6685.0,6536.0,227.8919263873283,,2.2288706058339565,227.8919263873283
2020-06-23,72,US,Rhode Island,44.0,16533,906,1562.0,1958.0,222163.0,14065.0,20971.415787441674,11.842980705256155,5.479949192524042,1560.6577927637506
2020-06-23,72,US,South Carolina,45.0,26572,673,12317.0,2377.0,309251.0,13582.0,6006.3736303861515,8.945506548246275,2.5327412313713684,516.0900372403672
2020-06-23,72,US,South Dakota,46.0,6353,83,5497.0,624.0,73986.0,773.0,8363.222439380597,9.822131276562256,1.3064693845427358,718.1298104693446
2020-06-23,72,US,Tennessee,47.0,36303,542,24068.0,2336.0,705419.0,11693.0,10329.492263632468,6.434729912128473,1.4929895600914525,531.586982554552
2020-06-23,72,US,Texas,48.0,122932,2236,70714.0,,1597290.0,49982.0,5508.678974092906,,1.8188917450297728,423.9636657358333
2020-06-23,72,US,Utah,49.0,18300,163,10057.0,1226.0,302276.0,8080.0,9428.570180894449,6.699453551912567,0.8907103825136612,570.8122189997498
2020-06-23,72,US,Vermont,50.0,1164,56,927.0,,59328.0,181.0,9507.859914197206,,4.810996563573883,186.5417499346944
2020-06-23,72,US,Virgin Islands,78.0,76,6,64.0,,2620.0,6.0,2442.4805160905394,,7.894736842105262,70.85057985606144
2020-06-23,72,US,Virginia,51.0,58994,1645,7725.0,8572.0,568377.0,49624.0,6658.96238998472,14.53029121605587,2.788419161270637,691.158909024747
2020-06-23,72,US,Washington,53.0,29386,1284,,4062.0,477204.0,28102.0,6266.719703087096,13.822908868168517,4.369427618593888,385.9016797740953
2020-06-23,72,US,West Virginia,54.0,2593,92,1790.0,,154328.0,711.0,8611.34717185588,,3.548013883532588,144.68679187588964
2020-06-23,72,US,Wisconsin,55.0,25331,750,19852.0,3268.0,503496.0,4729.0,8647.51751587051,12.901188267340412,2.9607990209624573,435.0586026393773
2020-06-23,72,US,Wyoming,56.0,1254,20,953.0,109.0,28739.0,281.0,4965.624724626313,8.692185007974484,1.5948963317384368,216.67049670069926
2020-06-24,73,US,Alabama,1.0,32064,891,18866.0,2567.0,358759.0,12307.0,7316.856288310557,8.005863273453095,2.7788173652694605,653.9422844538805
2020-06-24,73,US,Alaska,2.0,789,12,507.0,,96096.0,270.0,13136.034010211268,,1.520912547528517,107.853925595828
2020-06-24,73,US,American Samoa,60.0,0,0,,,174.0,0.0,312.7190381193724,,,0.0
2020-06-24,73,US,Arizona,4.0,60190,1467,7936.0,4313.0,449188.0,50787.0,6171.252433636312,7.165642133244725,2.437281940521681,826.9314495947568
2020-06-24,73,US,Arkansas,5.0,17375,240,11568.0,1214.0,271866.0,5567.0,9008.736153839016,6.9870503597122315,1.3812949640287773,575.7497836174914
2020-06-24,73,US,California,6.0,195925,5725,,,3592899.0,190200.0,9093.13302873392,,2.922036493556208,495.85921804500845
2020-06-24,73,US,Colorado,8.0,31139,1667,4370.0,5366.0,290834.0,25102.0,5050.309651284588,17.232409518610105,5.353415331256624,540.7262982710096
2020-06-24,73,US,Connecticut,9.0,45913,4287,7842.0,10099.0,402350.0,33784.0,11285.206492492749,21.995948859800052,9.337224751159802,1287.778515446302
2020-06-24,73,US,Delaware,10.0,10889,505,6598.0,,98201.0,3786.0,10084.681709325874,,4.637707778492056,1118.2380946512708
2020-06-24,73,US,Diamond Princess,88888.0,49,0,,,,49.0,,,0.0,
2020-06-24,73,US,District of Columbia,11.0,10128,541,1182.0,,84173.0,8405.0,11926.761497359543,,5.341627172195894,1435.0711088503135
2020-06-24,73,US,Florida,12.0,109014,3281,,13865.0,1668342.0,105733.0,7767.7736718724145,12.7185499110206,3.0097051754820483,507.56744064796027
2020-06-24,73,US,Georgia,13.0,69381,2698,,10313.0,743234.0,66683.0,7000.1355319459335,14.864300024502384,3.888672691370836,653.4636512080191
2020-06-24,73,US,Grand Princess,99999.0,103,3,,,,100.0,,,2.9126213592233015,
2020-06-24,73,US,Guam,66.0,226,5,174.0,,11038.0,47.0,6721.102850288316,,2.2123893805309733,137.61272369678923
2020-06-24,73,US,Hawaii,15.0,835,17,673.0,104.0,70539.0,145.0,4982.018148533201,12.455089820359282,2.035928143712575,58.97425756000543
2020-06-24,73,US,Idaho,16.0,4402,89,3484.0,298.0,77835.0,829.0,4355.465525876227,6.769650159018627,2.0218082689686505,246.3256792562106
2020-06-24,73,US,Illinois,17.0,138540,6770,,,1429841.0,131770.0,11283.62687572686,,4.886675328425004,1093.2919585906398
2020-06-24,73,US,Indiana,18.0,43140,2578,32152.0,6883.0,431883.0,8410.0,6415.165638550974,15.95503013444599,5.975892443208159,640.7991183887511
2020-06-24,73,US,Iowa,19.0,26601,690,16858.0,,269959.0,9053.0,8556.355326506227,,2.6030450715931845,838.9354277401135
2020-06-24,73,US,Kansas,20.0,12930,260,747.0,1082.0,161705.0,11923.0,5550.551708466715,8.368136117556071,2.0108275328692957,443.8244555856321
2020-06-24,73,US,Kentucky,21.0,14363,538,3706.0,2574.0,335702.0,10119.0,7514.023519626437,17.92104713499965,3.7457355705632533,321.4872708902375
2020-06-24,73,US,Louisiana,22.0,52477,3152,39792.0,,648505.0,9533.0,13949.962076185779,,6.006440916973151,1128.8304020354526
2020-06-24,73,US,Maine,23.0,3017,103,2490.0,339.0,85190.0,424.0,6337.541994863906,11.236327477626784,3.4139874047066625,224.44376333495015
2020-06-24,73,US,Maryland,24.0,65337,3108,4810.0,10648.0,490457.0,57419.0,8112.520014291196,16.29704455362199,4.75687588961844,1080.7221023937757
2020-06-24,73,US,Massachusetts,25.0,107611,7937,,11219.0,795072.0,99674.0,11535.31598027596,10.425514120303689,7.375640036799212,1561.2760705363494
2020-06-24,73,US,Michigan,26.0,68555,6114,49290.0,,944805.0,13151.0,9460.48391400818,,8.918386696812778,686.4522041318905
2020-06-24,73,US,Minnesota,27.0,33763,1432,29707.0,3897.0,529643.0,2624.0,9391.446108540416,11.542220774220299,4.241329265764298,598.6738141779464
2020-06-24,73,US,Mississippi,28.0,23424,1011,17242.0,2946.0,261661.0,5171.0,8791.932124366085,12.57684426229508,4.316086065573772,787.0573684314866
2020-06-24,73,US,Missouri,29.0,19123,985,,,327024.0,18138.0,5328.35578682145,,5.150865449981699,311.5800299408808
2020-06-24,73,US,Montana,30.0,766,21,571.0,93.0,75066.0,174.0,7023.535289835681,12.14099216710183,2.741514360313316,71.6706369330207
2020-06-24,73,US,Nebraska,31.0,18221,257,12099.0,1257.0,161301.0,5865.0,8338.520105375908,6.898633444926183,1.4104604577136268,941.9419274527401
2020-06-24,73,US,Nevada,32.0,13528,489,666.0,,252387.0,12373.0,8193.968097719726,,3.614725014784151,439.19853410022085
2020-06-24,73,US,New Hampshire,33.0,5598,347,4316.0,558.0,110053.0,935.0,8093.852296554194,9.96784565916399,6.198642372275812,411.7051343998835
2020-06-24,73,US,New Jersey,34.0,169892,13076,29627.0,19598.0,1299645.0,127189.0,14632.033316107852,11.535563769924426,7.696654345113366,1912.7264784923534
2020-06-24,73,US,New Mexico,35.0,10990,480,4874.0,1776.0,302083.0,5636.0,14406.658816718003,16.16014558689718,4.367606915377617,524.1247617235358
2020-06-24,73,US,New York,36.0,389666,31257,69710.0,89995.0,3551952.0,288699.0,18258.62113368344,23.09542018035959,8.021485066698148,2003.0574350886193
2020-06-24,73,US,North Carolina,37.0,56527,1325,36921.0,,791285.0,18281.0,7544.609673225348,,2.344012595750703,538.9640281294467
2020-06-24,73,US,North Dakota,38.0,3362,78,3044.0,219.0,98689.0,240.0,12950.258640373091,6.513979773944081,2.3200475907198097,441.1714532413373
2020-06-24,73,US,Northern Mariana Islands,69.0,30,2,19.0,,8217.0,9.0,14900.986508051648,,6.666666666666668,54.403017554040325
2020-06-24,73,US,Ohio,39.0,46759,2755,,7447.0,680687.0,44004.0,5823.262697726942,15.926345730233752,5.891913856156035,400.0222429442814
2020-06-24,73,US,Oklahoma,40.0,11510,372,8144.0,1319.0,298278.0,2994.0,7538.0385653571875,11.459600347523892,3.2319721980886187,290.87905875479
2020-06-24,73,US,Oregon,41.0,7444,195,2604.0,1006.0,214008.0,4645.0,5074.0005837253475,13.514239656098873,2.619559376679205,176.4927495479211
2020-06-24,73,US,Pennsylvania,42.0,87685,6518,64502.0,,691408.0,16665.0,5400.785768523938,,7.433426469749673,684.9326303904808
2020-06-24,73,US,Puerto Rico,72.0,6820,149,,,6820.0,6671.0,232.4940819688226,,2.1847507331378297,232.4940819688226
2020-06-24,73,US,Rhode Island,44.0,16606,912,1573.0,1967.0,224993.0,14121.0,21238.557960883965,11.845116223051908,5.491990846681921,1567.5487392871744
2020-06-24,73,US,South Carolina,45.0,27897,683,12317.0,2377.0,318208.0,14897.0,6180.339401256313,8.520629458364699,2.448291931032011,541.8246187300363
2020-06-24,73,US,South Dakota,46.0,6419,84,5554.0,629.0,75077.0,781.0,8486.546793736343,9.79903411746378,1.3086150490730644,725.5903121993898
2020-06-24,73,US,Tennessee,47.0,37235,556,24693.0,2386.0,718304.0,11986.0,10518.168082992177,6.407949509869746,1.4932187458036794,545.2343138423474
2020-06-24,73,US,Texas,48.0,128132,2270,72898.0,,1630258.0,52964.0,5622.3778818791525,,1.7716105266443982,441.89724740558836
2020-06-24,73,US,Utah,49.0,18784,163,10334.0,1256.0,304738.0,8287.0,9505.364699100859,6.686541737649063,0.8677597955706985,585.9091104749344
2020-06-24,73,US,Vermont,50.0,1184,56,930.0,,59860.0,198.0,9593.117827397598,,4.729729729729731,189.7469346414761
2020-06-24,73,US,Virgin Islands,78.0,76,6,64.0,,2671.0,6.0,2490.024984151844,,7.894736842105262,70.85057985606144
2020-06-24,73,US,Virginia,51.0,59514,1661,7765.0,8651.0,576571.0,50088.0,6754.961239029519,14.536075545249858,2.7909399469032503,697.2510986150929
2020-06-24,73,US,Washington,53.0,29869,1293,,4067.0,487059.0,28576.0,6396.137148611279,13.616123740332787,4.3289028758913926,392.24451348167327
2020-06-24,73,US,West Virginia,54.0,2631,92,1855.0,,157048.0,684.0,8763.12043599102,,3.496769289243633,146.80715365424822
2020-06-24,73,US,Wisconsin,55.0,25763,757,20121.0,3299.0,513566.0,4885.0,8820.469240183744,12.805185731475373,2.9383224003415758,442.4781800875716
2020-06-24,73,US,Wyoming,56.0,1282,20,966.0,109.0,30148.0,296.0,5209.076662306763,8.502340093603744,1.5600624024960998,221.50843442607373
2020-06-25,74,US,Alabama,1.0,33206,896,18866.0,2612.0,369458.0,13444.0,7535.061393767521,7.866048304523279,2.6983075347828707,677.2332677637087
2020-06-25,74,US,Alaska,2.0,813,12,513.0,,99452.0,288.0,13594.789110717727,,1.4760147601476017,111.13465337060605
2020-06-25,74,US,American Samoa,60.0,0,0,,,696.0,0.0,1250.8761524774895,,,0.0
2020-06-25,74,US,Arizona,4.0,63281,1495,8139.0,4406.0,464196.0,53647.0,6377.4426179778675,6.9625954077843275,2.3624784690507417,869.3977249012428
2020-06-25,74,US,Arkansas,5.0,18062,240,12127.0,1245.0,277380.0,5695.0,9191.451797399699,6.892924371608903,1.328756505370391,598.5146815366405
2020-06-25,74,US,California,6.0,201112,5806,,,3694345.0,195306.0,9349.878896968161,,2.886948565973189,508.9868013753617
2020-06-25,74,US,Colorado,8.0,31463,1669,4392.0,5375.0,296065.0,25402.0,5141.145556941662,17.08355846549916,5.3046435495661575,546.3525329169456
2020-06-25,74,US,Connecticut,9.0,45994,4298,8053.0,10268.0,408943.0,33643.0,11470.12849175957,22.324651041440188,9.344697134408836,1290.050422308218
2020-06-25,74,US,Delaware,10.0,10980,507,6646.0,,100992.0,3827.0,10371.301465242092,,4.617486338797813,1127.5832747975896
2020-06-25,74,US,Diamond Princess,88888.0,49,0,,,,49.0,,,0.0,
2020-06-25,74,US,District of Columbia,11.0,10159,543,1182.0,,86731.0,8434.0,12289.213303879993,,5.345014273058372,1439.463605332774
2020-06-25,74,US,Florida,12.0,114018,3327,,14068.0,1720644.0,110691.0,8011.290947458758,12.338402708344296,2.9179603220544124,530.8659846239852
2020-06-25,74,US,Georgia,13.0,71095,2745,,10457.0,757924.0,68350.0,7138.493022271035,14.708488641957945,3.8610310148393,669.6069281594978
2020-06-25,74,US,Grand Princess,99999.0,103,3,,,,100.0,,,2.9126213592233015,
2020-06-25,74,US,Guam,66.0,231,5,174.0,,11418.0,52.0,6952.487075973184,,2.1645021645021645,140.65725298211643
2020-06-25,74,US,Hawaii,15.0,851,17,686.0,105.0,71935.0,148.0,5080.614631831126,12.338425381903644,1.9976498237367804,60.10430321384984
2020-06-25,74,US,Idaho,16.0,4865,90,3610.0,300.0,80539.0,1165.0,4506.775075333018,6.166495375128468,1.8499486125385407,272.2340821402691
2020-06-25,74,US,Illinois,17.0,139434,6810,,,1461527.0,132624.0,11533.677756338257,,4.884031154524721,1100.3469824897306
2020-06-25,74,US,Indiana,18.0,43655,2586,33036.0,6912.0,444252.0,8033.0,6598.894064497902,15.833237887985339,5.923720077883403,648.4488992410971
2020-06-25,74,US,Iowa,19.0,27373,696,17017.0,,277054.0,9660.0,8781.231478223937,,2.5426515179191176,867.5877238856824
2020-06-25,74,US,Kansas,20.0,13107,262,747.0,1082.0,161705.0,12098.0,5550.551708466715,8.255130846112765,1.9989318684672317,449.9000107781035
2020-06-25,74,US,Kentucky,21.0,14617,546,3719.0,2584.0,342882.0,10352.0,7674.733580546293,17.678046110693032,3.7353766162687276,327.17255716790373
2020-06-25,74,US,Louisiana,22.0,53415,3164,39792.0,,660665.0,10459.0,14211.535292809274,,5.923429748198072,1149.00767812039
2020-06-25,74,US,Maine,23.0,3070,103,2512.0,343.0,87598.0,455.0,6516.68040457904,11.172638436482083,3.3550488599348536,228.3865937813381
2020-06-25,74,US,Maryland,24.0,65777,3129,4874.0,10683.0,498959.0,57774.0,8253.149356234535,16.24123933897867,4.756981923772748,1088.0000264651783
2020-06-25,74,US,Massachusetts,25.0,107837,7962,,11252.0,805456.0,99875.0,11685.972425401918,10.434266531895359,7.383365635171603,1564.5549954784203
2020-06-25,74,US,Michigan,26.0,68989,6133,49290.0,,962839.0,13566.0,9641.061246796666,,8.889823015263302,690.7979157006054
2020-06-25,74,US,Minnesota,27.0,34123,1441,29854.0,3943.0,542696.0,2828.0,9622.897380538305,11.555255985698796,4.222958122087742,605.0572094065712
2020-06-25,74,US,Mississippi,28.0,24516,1016,17242.0,2998.0,265997.0,6258.0,8937.623754724646,12.228748572360908,4.1442323380649375,823.7490797671758
2020-06-25,74,US,Missouri,29.0,19637,987,,,341648.0,18650.0,5566.631494495739,,5.0262260019351235,319.9548736050345
2020-06-25,74,US,Montana,30.0,803,21,572.0,93.0,78332.0,210.0,7329.117927202843,11.581569115815695,2.61519302615193,75.13253453944598
2020-06-25,74,US,Nebraska,31.0,18346,260,12099.0,1268.0,163170.0,5987.0,8435.138812494572,6.911588357135071,1.4172026599803769,948.4038527549513
2020-06-25,74,US,Nevada,32.0,14859,495,682.0,,255550.0,13682.0,8296.657701752769,,3.3313143549364024,482.4106311498509
2020-06-25,74,US,New Hampshire,33.0,5638,357,4358.0,558.0,111566.0,923.0,8205.125942203895,9.897126640652713,6.3320326356864145,414.64693600331253
2020-06-25,74,US,New Jersey,34.0,170196,14872,29740.0,19668.0,1320910.0,125584.0,14871.44499273265,11.556088274695055,8.73816070882982,1916.14905783371
2020-06-25,74,US,New Mexico,35.0,11192,485,4984.0,1793.0,308105.0,5723.0,14693.854386790721,16.02037169406719,4.333452466047176,533.7583560700467
2020-06-25,74,US,New York,36.0,390415,31301,70010.0,89995.0,3619594.0,289104.0,18606.33125215481,23.05111227796063,8.017366136034731,2006.9076299192732
2020-06-25,74,US,North Carolina,37.0,57472,1336,36921.0,,811278.0,19215.0,7735.2355301502175,,2.324610244988864,547.9742534480082
2020-06-25,74,US,North Dakota,38.0,3393,78,3064.0,222.0,99444.0,251.0,13049.331944120031,6.542882404951371,2.2988505747126435,445.23936372631096
2020-06-25,74,US,Northern Mariana Islands,69.0,30,2,19.0,,8217.0,9.0,14900.986508051648,,6.666666666666668,54.403017554040325
2020-06-25,74,US,Ohio,39.0,47651,2772,,7502.0,699630.0,44879.0,5985.319656774261,15.743636020230428,5.817296593985436,407.653283828524
2020-06-25,74,US,Oklahoma,40.0,11948,375,8507.0,1336.0,304965.0,3066.0,7707.031464218464,11.181787746903249,3.1386006026113162,301.94813153798697
2020-06-25,74,US,Oregon,41.0,7568,197,2649.0,1012.0,216618.0,4722.0,5135.882109292258,13.372093023255816,2.6030655391120505,179.43271474726848
2020-06-25,74,US,Pennsylvania,42.0,88141,6557,65340.0,,704801.0,16244.0,5505.402324591905,,7.4392167095903154,688.4945768973868
2020-06-25,74,US,Puerto Rico,72.0,6877,151,,,6877.0,6726.0,234.43721432545357,,2.195724880034899,234.43721432545357
2020-06-25,74,US,Rhode Island,44.0,16640,920,1588.0,1981.0,228140.0,14132.0,21535.623833612903,11.905048076923075,5.528846153846153,1570.7582212295904
2020-06-25,74,US,South Carolina,45.0,29022,693,12317.0,2377.0,333358.0,16012.0,6474.587634892907,8.190338363999725,2.3878437047756877,563.6747350891892
2020-06-25,74,US,South Dakota,46.0,6479,87,5592.0,632.0,75854.0,800.0,8574.377245921874,9.754591757987344,1.3427998147862323,732.3725864994309
2020-06-25,74,US,Tennessee,47.0,38034,567,25280.0,2431.0,727549.0,12187.0,10653.543166421003,6.391649576694538,1.4907714150496925,556.9341182403612
2020-06-25,74,US,Texas,48.0,134558,2317,74496.0,,1659340.0,57745.0,5722.674886132965,,1.7219340358804385,464.05901583055885
2020-06-25,74,US,Utah,49.0,19374,164,10642.0,1290.0,312054.0,8568.0,9733.56481900262,6.658408175905852,0.8464953029833798,604.3123459508827
2020-06-25,74,US,Vermont,50.0,1191,56,938.0,,60709.0,197.0,9729.17791820048,,4.701931150293871,190.86874928884964
2020-06-25,74,US,Virgin Islands,78.0,80,6,64.0,,2734.0,10.0,2548.756385874632,,7.5,74.57955774322258
2020-06-25,74,US,Virginia,51.0,59946,1675,7818.0,8672.0,592966.0,50453.0,6947.040947363598,14.466353051079304,2.7941814299536247,702.312302274765
2020-06-25,74,US,Washington,53.0,30367,1300,,4093.0,495498.0,29067.0,6506.9594543219455,13.478446998386405,4.280962887344815,398.7843296025302
2020-06-25,74,US,West Virginia,54.0,2694,92,1858.0,,158704.0,744.0,8855.523570332121,,3.4149962880475133,150.32249028679007
2020-06-25,74,US,Wisconsin,55.0,26227,766,20557.0,3326.0,527666.0,4904.0,9062.636004117863,12.681587676821596,2.9206542875662485,450.4473558652618
2020-06-25,74,US,Wyoming,56.0,1326,20,996.0,111.0,30195.0,310.0,5217.197486345785,8.371040723981901,1.5082956259426847,229.11090799451932
2020-06-26,75,US,Alabama,1.0,34183,907,18866.0,2653.0,378323.0,14410.0,7715.862240564042,7.761167831963258,2.6533657081005178,697.1590914884916
2020-06-26,75,US,Alaska,2.0,833,14,519.0,,101792.0,300.0,13914.660068758589,,1.680672268907563,113.86859318292109
2020-06-26,75,US,American Samoa,60.0,0,0,,,696.0,0.0,1250.8761524774895,,,0.0
2020-06-26,75,US,Arizona,4.0,66659,1536,8389.0,4514.0,479823.0,56734.0,6592.137048328708,6.771778754556774,2.3042649904739045,915.8070028000814
2020-06-26,75,US,Arkansas,5.0,18740,249,12127.0,1300.0,277380.0,6364.0,9191.451797399699,6.937033084311633,1.328708644610459,620.9813493520454
2020-06-26,75,US,California,6.0,206844,5868,,,3771314.0,200976.0,9544.67684594714,,2.8369205778267683,523.4937047201823
2020-06-26,75,US,Colorado,8.0,31780,1673,4412.0,5386.0,302577.0,25695.0,5254.225927356281,16.94776589049717,5.26431718061674,551.8572131106548
2020-06-26,75,US,Connecticut,9.0,46059,4307,8053.0,10268.0,416862.0,33699.0,11692.242447802939,22.29314574784516,9.351049740550163,1291.8735574443235
2020-06-26,75,US,Delaware,10.0,11017,507,6661.0,,102100.0,3849.0,10485.086735595072,,4.6019787600980315,1131.3829634285105
2020-06-26,75,US,Diamond Princess,88888.0,49,0,,,,49.0,,,0.0,
2020-06-26,75,US,District of Columbia,11.0,10185,546,1186.0,,88123.0,8453.0,12486.450565285959,,5.360824742268041,1443.147634640644
2020-06-26,75,US,Florida,12.0,122960,3366,,14281.0,1768885.0,119594.0,8235.900271988618,11.614346128822381,2.7374756018217306,572.4997936235087
2020-06-26,75,US,Georgia,13.0,72995,2770,,10605.0,771028.0,70225.0,7261.912801251303,14.528392355640795,3.794780464415371,687.5020426331323
2020-06-26,75,US,Grand Princess,99999.0,103,3,,,,100.0,,,2.9126213592233015,
2020-06-26,75,US,Guam,66.0,247,5,179.0,,11892.0,63.0,7241.108452222202,,2.0242914979757085,150.39974669516346
2020-06-26,75,US,Hawaii,15.0,866,17,696.0,109.0,73005.0,153.0,5156.186434931971,12.586605080831411,1.9630484988452657,61.16372101432898
2020-06-26,75,US,Idaho,16.0,4865,90,3712.0,303.0,82370.0,1063.0,4609.233575723323,6.228160328879754,1.8499486125385407,272.2340821402691
2020-06-26,75,US,Illinois,17.0,140291,6847,,,1492005.0,133444.0,11774.195674007706,,4.880569673036759,1107.110019941096
2020-06-26,75,US,Indiana,18.0,44140,2595,33396.0,6944.0,453890.0,8149.0,6742.056371012292,15.73176257362936,5.879021295876756,655.6530617913647
2020-06-26,75,US,Iowa,19.0,27717,704,17313.0,,283643.0,9700.0,8990.069950904417,,2.539957426849948,878.4908100295714
2020-06-26,75,US,Kansas,20.0,13462,265,779.0,1128.0,167859.0,12418.0,5761.788808209482,8.37914128658446,1.9685039370078738,462.08544633362567
2020-06-26,75,US,Kentucky,21.0,14859,553,3730.0,2589.0,350754.0,10576.0,7850.932689120264,17.423783565515848,3.721650178343092,332.5892472434756
2020-06-26,75,US,Louisiana,22.0,54769,3190,39792.0,,678006.0,11787.0,14584.55676891684,,5.824462743522796,1178.133511616131
2020-06-26,75,US,Maine,23.0,3102,103,2542.0,343.0,89854.0,457.0,6684.511074146042,11.057382333978081,3.3204384268214056,230.76717065462887
2020-06-26,75,US,Maryland,24.0,66115,3142,4903.0,10725.0,506397.0,58070.0,8376.179354514297,16.221734855932848,4.752325493458368,1093.590795410938
2020-06-26,75,US,Massachusetts,25.0,108070,8012,,11291.0,814085.0,100058.0,11811.166422415776,10.44785786989914,7.413713333950218,1567.9354800425913
2020-06-26,75,US,Michigan,26.0,69329,6134,49290.0,,981706.0,13905.0,9829.979542112198,,8.847668363888127,694.2023902014419
2020-06-26,75,US,Minnesota,27.0,34616,1446,30008.0,3966.0,557278.0,3162.0,9881.460350604437,11.457129651028426,4.17725907094985,613.7989145391048
2020-06-26,75,US,Mississippi,28.0,25066,1022,17242.0,3044.0,271894.0,6802.0,9135.765716031021,12.143939998404212,4.0772360967046986,842.2293373080447
2020-06-26,75,US,Missouri,29.0,20216,997,,,348618.0,19219.0,5680.196981536891,,4.9317372378314195,329.3887928298303
2020-06-26,75,US,Montana,30.0,829,22,589.0,95.0,80161.0,218.0,7500.247946720459,11.459589867310012,2.6537997587454765,77.56521934396105
2020-06-26,75,US,Nebraska,31.0,18524,266,12314.0,1294.0,165002.0,5944.0,8529.844789723782,6.985532282444397,1.4359749514143814,957.6056343853004
2020-06-26,75,US,Nevada,32.0,15240,498,684.0,,258662.0,14058.0,8397.69154549315,,3.2677165354330713,494.7801345126675
2020-06-26,75,US,New Hampshire,33.0,5671,365,4381.0,561.0,114768.0,925.0,8440.617160558384,9.892435196614354,6.436254628813259,417.07392232614137
2020-06-26,75,US,New Jersey,34.0,170584,14914,29855.0,19752.0,1346672.0,125815.0,15161.486074943228,11.579046100454907,8.742906720442715,1920.517349887809
2020-06-26,75,US,New Mexico,35.0,11408,489,5047.0,1811.0,314670.0,5872.0,15006.946203052325,15.874824684431978,4.286465638148668,544.0596252722563
2020-06-26,75,US,New York,36.0,391220,31342,70010.0,89995.0,3681317.0,289868.0,18923.615064614653,23.00368079341547,8.011349113031029,2011.0456897839936
2020-06-26,75,US,North Carolina,37.0,59158,1348,36921.0,,836725.0,20889.0,7977.8632589136405,,2.278643632306704,564.0496395719181
2020-06-26,75,US,North Dakota,38.0,3421,78,3090.0,222.0,100886.0,253.0,13238.555393130742,6.4893306050862325,2.2800350774627303,448.9136054546743
2020-06-26,75,US,Northern Mariana Islands,69.0,30,2,19.0,,8217.0,9.0,14900.986508051648,,6.666666666666668,54.403017554040325
2020-06-26,75,US,Ohio,39.0,48638,2788,,7570.0,721552.0,45850.0,6172.861896980949,15.563962333977546,5.732143591430567,416.0970476768956
2020-06-26,75,US,Oklahoma,40.0,12347,377,8817.0,1393.0,310777.0,3153.0,7853.911489369015,11.282092816068683,3.0533732890580714,312.03160195007746
2020-06-26,75,US,Oregon,41.0,7818,202,2649.0,1022.0,216868.0,4967.0,5141.809458484489,13.072397032489128,2.5837810181632133,185.3600639395012
2020-06-26,75,US,Pennsylvania,42.0,88860,6579,65808.0,,719081.0,16473.0,5616.947491518701,,7.403781228899393,694.1108916747232
2020-06-26,75,US,Puerto Rico,72.0,6922,151,,,6922.0,6771.0,235.9712661859516,,2.181450447847443,235.9712661859516
2020-06-26,75,US,Rhode Island,44.0,16661,927,1600.0,1984.0,230508.0,14134.0,21759.154811249424,11.908048736570434,5.563891723185884,1572.7405483116709
2020-06-26,75,US,South Carolina,45.0,30335,694,13456.0,2622.0,334671.0,16185.0,6500.089148474744,8.643481127410581,2.2877863853634417,589.1762486710272
2020-06-26,75,US,South Dakota,46.0,6535,88,5652.0,639.0,77015.0,795.0,8705.614253627671,9.778117827084927,1.3465952563121653,738.7027091794691
2020-06-26,75,US,Tennessee,47.0,39444,577,25753.0,2498.0,742032.0,13114.0,10865.618594576736,6.33302910455329,1.4628333840381298,577.5808318839145
2020-06-26,75,US,Texas,48.0,140173,2354,76282.0,,1697334.0,61537.0,5853.707290356172,,1.6793533704779091,483.4238352681886
2020-06-26,75,US,Utah,49.0,20050,166,11097.0,1321.0,317568.0,8787.0,9905.557090891396,6.5885286783042405,0.8279301745635909,625.3980869368844
